2025-07-11 21:05:54,37.504848,22.369873
2025-07-11 21:05:54,37.504848,22.369873
2025-07-11 21:05:55,37.504833,22.369858
2025-07-11 21:05:55,37.504833,22.369858
2025-07-11 21:05:56,37.504829,22.369846
2025-07-11 21:05:56,37.504829,22.369846
2025-07-11 21:05:57,37.504818,22.369837
2025-07-11 21:05:57,37.504818,22.369837
2025-07-11 21:05:58,37.504818,22.369814
2025-07-11 21:05:58,37.504818,22.369814
2025-07-11 21:05:59,37.504803,22.369810
2025-07-11 21:05:59,37.504803,22.369810
2025-07-11 21:06:00,37.504791,22.369804
2025-07-11 21:06:00,37.504791,22.369804
2025-07-11 21:06:01,37.504784,22.369797
2025-07-11 21:06:01,37.504784,22.369797
2025-07-11 21:06:02,37.504780,22.369787
2025-07-11 21:06:02,37.504780,22.369787
2025-07-11 21:06:06,37.504772,22.369781
2025-07-11 21:06:06,37.504772,22.369781
2025-07-11 21:06:07,37.504726,22.369753
2025-07-11 21:06:07,37.504726,22.369753
2025-07-11 21:06:08,37.504704,22.369753
2025-07-11 21:06:08,37.504704,22.369753
2025-07-11 21:06:09,37.504688,22.369749
2025-07-11 21:06:09,37.504688,22.369749
2025-07-11 21:06:10,37.504684,22.369743
2025-07-11 21:06:10,37.504684,22.369743
2025-07-11 21:06:11,37.504677,22.369743
2025-07-11 21:06:12,37.504677,22.369743
2025-07-11 21:06:12,37.504677,22.369743
2025-07-11 21:06:13,37.504673,22.369732
2025-07-11 21:06:13,37.504673,22.369732
2025-07-11 21:06:14,37.504669,22.369728
2025-07-11 21:06:14,37.504669,22.369728
2025-07-11 21:06:15,37.504673,22.369720
2025-07-11 21:06:15,37.504673,22.369720
2025-07-11 21:06:16,37.504665,22.369720
2025-07-11 21:06:16,37.504665,22.369720
2025-07-11 21:06:17,37.504662,22.369717
2025-07-11 21:06:17,37.504662,22.369717
2025-07-11 21:06:18,37.504658,22.369715
2025-07-11 21:06:18,37.504658,22.369715
2025-07-11 21:06:19,37.504662,22.369711
2025-07-11 21:06:19,37.504662,22.369711
2025-07-11 21:06:20,37.504665,22.369709
2025-07-11 21:06:20,37.504665,22.369709
2025-07-11 21:06:21,37.504669,22.369703
2025-07-11 21:06:21,37.504669,22.369703
2025-07-11 21:06:22,37.504673,22.369699
2025-07-11 21:06:22,37.504673,22.369699
2025-07-11 21:06:23,37.504677,22.369696
2025-07-11 21:06:23,37.504677,22.369696
2025-07-11 21:06:24,37.504673,22.369694
2025-07-11 21:06:24,37.504673,22.369694
2025-07-11 21:06:25,37.504669,22.369694
2025-07-11 21:06:25,37.504669,22.369694
2025-07-11 21:06:26,37.504673,22.369690
2025-07-11 21:06:26,37.504673,22.369690
2025-07-11 21:06:27,37.504677,22.369686
2025-07-11 21:06:27,37.504677,22.369686
2025-07-11 21:06:28,37.504677,22.369684
2025-07-11 21:06:28,37.504677,22.369684
2025-07-11 21:06:29,37.504677,22.369678
2025-07-11 21:06:29,37.504677,22.369678
2025-07-11 21:06:30,37.504681,22.369675
2025-07-11 21:06:30,37.504681,22.369675
2025-07-11 21:06:31,37.504677,22.369673
2025-07-11 21:06:31,37.504677,22.369673
2025-07-11 21:06:32,37.504673,22.369673
2025-07-11 21:06:32,37.504673,22.369673
2025-07-11 21:06:33,37.504669,22.369671
2025-07-11 21:06:33,37.504669,22.369671
2025-07-11 21:06:34,37.504669,22.369665
2025-07-11 21:06:34,37.504669,22.369665
2025-07-11 21:06:35,37.504669,22.369663
2025-07-11 21:06:35,37.504669,22.369663
2025-07-11 21:06:36,37.504662,22.369659
2025-07-11 21:06:36,37.504662,22.369659
2025-07-11 21:06:37,37.504662,22.369659
2025-07-11 21:06:37,37.504662,22.369659
2025-07-11 21:06:38,37.504654,22.369658
2025-07-11 21:06:38,37.504654,22.369658
2025-07-11 21:06:39,37.504646,22.369661
2025-07-11 21:06:39,37.504646,22.369661
2025-07-11 21:06:40,37.504650,22.369659
2025-07-11 21:06:40,37.504650,22.369659
2025-07-11 21:06:41,37.504650,22.369652
2025-07-11 21:06:41,37.504650,22.369652
2025-07-11 21:06:42,37.504650,22.369646
2025-07-11 21:06:42,37.504650,22.369646
2025-07-11 21:06:43,37.504650,22.369646
2025-07-11 21:06:43,37.504650,22.369646
2025-07-11 21:06:44,37.504646,22.369642
2025-07-11 21:06:44,37.504646,22.369642
2025-07-11 21:06:45,37.504646,22.369640
2025-07-11 21:06:45,37.504646,22.369640
2025-07-11 21:06:46,37.504646,22.369637
2025-07-11 21:06:46,37.504646,22.369637
2025-07-11 21:06:47,37.504646,22.369637
2025-07-11 21:06:47,37.504646,22.369637
2025-07-11 21:06:48,37.504646,22.369637
2025-07-11 21:06:48,37.504646,22.369637
2025-07-11 21:06:49,37.504646,22.369633
2025-07-11 21:06:49,37.504646,22.369633
2025-07-11 21:06:50,37.504642,22.369633
2025-07-11 21:06:50,37.504642,22.369633
2025-07-11 21:06:51,37.504642,22.369629
2025-07-11 21:06:51,37.504642,22.369629
2025-07-11 21:06:52,37.504642,22.369625
2025-07-11 21:06:52,37.504642,22.369625
2025-07-11 21:06:53,37.504642,22.369623
2025-07-11 21:06:53,37.504642,22.369623
2025-07-11 21:06:54,37.504646,22.369619
2025-07-11 21:06:54,37.504646,22.369619
2025-07-11 21:06:55,37.504642,22.369619
2025-07-11 21:06:55,37.504642,22.369619
2025-07-11 21:06:56,37.504642,22.369619
2025-07-11 21:06:56,37.504642,22.369619
2025-07-11 21:06:57,37.504642,22.369617
2025-07-11 21:06:57,37.504642,22.369617
2025-07-11 21:06:58,37.504642,22.369621
2025-07-11 21:06:58,37.504642,22.369621
2025-07-11 21:06:59,37.504642,22.369627
2025-07-11 21:06:59,37.504642,22.369627
2025-07-11 21:07:00,37.504639,22.369637
2025-07-11 21:07:00,37.504639,22.369637
2025-07-11 21:07:01,37.504635,22.369635
2025-07-11 21:07:01,37.504635,22.369635
2025-07-11 21:07:02,37.504635,22.369638
2025-07-11 21:07:02,37.504635,22.369638
2025-07-11 21:07:03,37.504627,22.369654
2025-07-11 21:07:03,37.504627,22.369654
2025-07-11 21:07:04,37.504627,22.369652
2025-07-11 21:07:04,37.504627,22.369652
2025-07-11 21:07:05,37.504627,22.369656
2025-07-11 21:07:05,37.504627,22.369656
2025-07-11 21:07:06,37.504623,22.369661
2025-07-11 21:07:06,37.504623,22.369661
2025-07-11 21:07:07,37.504623,22.369661
2025-07-11 21:07:07,37.504623,22.369661
2025-07-11 21:07:08,37.504620,22.369658
2025-07-11 21:07:08,37.504620,22.369658
2025-07-11 21:07:09,37.504612,22.369654
2025-07-11 21:07:09,37.504612,22.369654
2025-07-11 21:07:10,37.504623,22.369663
2025-07-11 21:07:10,37.504623,22.369663
2025-07-11 21:07:11,37.504631,22.369673
2025-07-11 21:07:11,37.504631,22.369673
2025-07-11 21:07:12,37.504639,22.369680
2025-07-11 21:07:12,37.504639,22.369680
2025-07-11 21:07:13,37.504646,22.369690
2025-07-11 21:07:13,37.504646,22.369690
2025-07-11 21:07:14,37.504654,22.369698
2025-07-11 21:07:14,37.504654,22.369698
2025-07-11 21:07:15,37.504658,22.369705
2025-07-11 21:07:15,37.504658,22.369705
2025-07-11 21:07:16,37.504665,22.369711
2025-07-11 21:07:16,37.504665,22.369711
2025-07-11 21:07:17,37.504673,22.369719
2025-07-11 21:07:17,37.504673,22.369719
2025-07-11 21:07:18,37.504677,22.369724
2025-07-11 21:07:18,37.504677,22.369724
2025-07-11 21:07:19,37.504681,22.369722
2025-07-11 21:07:19,37.504681,22.369722
2025-07-11 21:07:20,37.504681,22.369719
2025-07-11 21:07:20,37.504681,22.369719
2025-07-11 21:07:21,37.504681,22.369717
2025-07-11 21:07:21,37.504681,22.369717
2025-07-11 21:07:22,37.504684,22.369715
2025-07-11 21:07:22,37.504684,22.369715
2025-07-11 21:07:23,37.504684,22.369711
2025-07-11 21:07:23,37.504684,22.369711
2025-07-11 21:07:24,37.504688,22.369709
2025-07-11 21:07:24,37.504688,22.369709
2025-07-11 21:07:25,37.504688,22.369705
2025-07-11 21:07:25,37.504688,22.369705
2025-07-11 21:07:26,37.504692,22.369701
2025-07-11 21:07:26,37.504692,22.369701
2025-07-11 21:07:27,37.504692,22.369699
2025-07-11 21:07:27,37.504692,22.369699
2025-07-11 21:07:28,37.504692,22.369696
2025-07-11 21:07:28,37.504692,22.369696
2025-07-11 21:07:29,37.504696,22.369694
2025-07-11 21:07:29,37.504696,22.369694
2025-07-11 21:07:30,37.504696,22.369692
2025-07-11 21:07:30,37.504696,22.369692
2025-07-11 21:07:31,37.504696,22.369690
2025-07-11 21:07:31,37.504696,22.369690
2025-07-11 21:07:32,37.504696,22.369686
2025-07-11 21:07:32,37.504696,22.369686
2025-07-11 21:07:33,37.504696,22.369684
2025-07-11 21:07:33,37.504696,22.369684
2025-07-11 21:07:34,37.504700,22.369680
2025-07-11 21:07:34,37.504700,22.369680
2025-07-11 21:07:35,37.504700,22.369678
2025-07-11 21:07:35,37.504700,22.369678
2025-07-11 21:07:36,37.504700,22.369675
2025-07-11 21:07:36,37.504700,22.369675
2025-07-11 21:07:37,37.504700,22.369673
2025-07-11 21:07:37,37.504700,22.369673
